order_id,week,center_id,meal_id,checkout_price,base_price,num_orders,category,cuisine,city_code,region_code,center_type,op_area,discount_percentage,revenue,demand_level,revenue_category,week_type,profit,meal_popularity,discount
1239106,99,137,1109,224.07,309.43,2728,Rice Bowl,Indian,590,56,TYPE_A,4.4,28%,611262.96,Low,High,End,-232862.08000000005,Low Popularity,85.36000000000001
1265358,51,27,1885,121.25,144.59,2727,Beverages,Thai,713,85,TYPE_A,4.5,16%,330648.75,Low,Low,End,-63648.18000000001,Low Popularity,23.340000000000003
1363060,123,27,1971,193.06,324.04,2727,Sandwich,Italian,713,85,TYPE_A,4.5,40%,526474.62,Low,High,End,-357182.46,Low Popularity,130.98000000000002
1370489,69,92,1971,194.03,291.06,2727,Sandwich,Italian,526,34,TYPE_C,2.9,33%,529119.81,Low,High,End,-264600.81,Low Popularity,97.03
1258765,48,68,1754,182.39,262.9,2727,Sandwich,Italian,676,34,TYPE_B,4.1,31%,497377.52999999997,Low,High,End,-219550.77,Low Popularity,80.50999999999999
1124555,1,145,1993,120.28,120.28,2727,Beverages,Thai,620,77,TYPE_A,3.9,0%,328003.56,Low,Low,Start,0.0,Low Popularity,0.0
1324914,70,145,1754,193.06,292.03,2727,Sandwich,Italian,620,77,TYPE_A,3.9,34%,526474.62,Low,High,End,-269891.18999999994,Low Popularity,98.96999999999997
1039563,5,161,2290,161.05,311.43,2726,Rice Bowl,Indian,658,34,TYPE_B,3.9,48%,439022.30000000005,Low,High,Start,-409935.88,Low Popularity,150.38
1212564,30,72,1971,165.87,310.4,2726,Sandwich,Italian,638,56,TYPE_C,3.9,47%,452161.62,Low,High,Mid,-393988.7799999999,Low Popularity,144.52999999999997
1318671,40,86,1971,243.5,290.03,2726,Sandwich,Italian,699,85,TYPE_C,4.0,16%,663781.0,Low,High,End,-126840.77999999993,Low Popularity,46.52999999999997
1212249,113,13,1885,148.47,148.47,2715,Beverages,Thai,590,56,TYPE_B,6.7,0%,403096.05,Low,Low,End,0.0,Low Popularity,0.0
1133464,57,27,1885,146.5,144.59,2715,Beverages,Thai,713,85,TYPE_A,4.5,-1%,397747.5,Low,Low,End,5185.6499999999905,Low Popularity,-1.9099999999999966
1168071,130,59,1109,221.16,278.39,2715,Rice Bowl,Indian,456,56,TYPE_A,4.2,21%,600449.4,Low,High,End,-155379.44999999998,Low Popularity,57.22999999999999
1100796,24,99,2707,193.03,227.98,2715,Beverages,Italian,596,71,TYPE_A,4.5,15%,524076.45,Low,High,Mid,-94889.24999999997,Low Popularity,34.94999999999999
1092567,144,43,2290,291.97,292.97,2715,Rice Bowl,Indian,590,56,TYPE_A,5.1,0%,792698.55,Low,High,End,-2715.0,Low Popularity,1.0
1088261,26,11,1727,253.2,445.23,2714,Rice Bowl,Indian,679,56,TYPE_A,3.7,43%,687184.7999999999,Low,High,Mid,-521169.4200000001,Low Popularity,192.03000000000003
1392078,90,51,2290,194.03,304.64,2714,Rice Bowl,Indian,638,56,TYPE_A,7.0,36%,526597.42,Low,High,End,-300195.54,Low Popularity,110.60999999999999
1479116,130,30,1109,219.28,265.84,2714,Rice Bowl,Indian,604,56,TYPE_A,3.5,18%,595125.92,Low,High,End,-126363.83999999992,Low Popularity,46.559999999999974
1214929,82,110,1727,225.04,425.83,2714,Rice Bowl,Indian,485,77,TYPE_A,3.8,47%,610758.5599999999,Low,High,End,-544944.0599999999,Low Popularity,200.79
1094493,98,110,1109,229.95,319.13,2714,Rice Bowl,Indian,485,77,TYPE_A,3.8,28%,624084.2999999999,Low,High,End,-242034.52000000002,Low Popularity,89.18
1227327,133,108,1754,192.06,318.19,2714,Sandwich,Italian,579,56,TYPE_B,4.4,40%,521250.84,Low,High,End,-342316.82,Low Popularity,126.13
1180474,132,55,1971,238.65,327.89,2714,Sandwich,Italian,647,56,TYPE_C,2.0,27%,647696.1,Low,High,End,-242197.35999999996,Low Popularity,89.23999999999998
1267726,30,59,1754,161.05,279.36,2714,Sandwich,Italian,456,56,TYPE_A,4.2,42%,437089.7,Low,High,Mid,-321093.34,Low Popularity,118.31
1192946,45,83,2290,239.59,279.42,2713,Rice Bowl,Indian,659,77,TYPE_A,5.3,14%,650007.67,Low,High,End,-108058.79000000004,Low Popularity,39.83000000000001
1148536,121,65,1971,192.06,290.06,2713,Sandwich,Italian,602,34,TYPE_A,4.8,34%,521058.78,Low,High,End,-265874.0,Low Popularity,98.0
1355968,95,68,1109,291.06,320.13,2713,Rice Bowl,Indian,676,34,TYPE_B,4.1,9%,789645.78,Low,High,End,-78866.90999999997,Low Popularity,29.069999999999993
1151138,70,58,1754,189.15,311.43,2713,Sandwich,Italian,695,77,TYPE_C,3.8,39%,513163.95,Low,High,End,-331745.64,Low Popularity,122.28
1118048,6,106,2290,162.99,310.43,2713,Rice Bowl,Indian,675,34,TYPE_A,4.0,47%,442191.87000000005,Low,High,Start,-400004.72,Low Popularity,147.44
1047273,69,51,1971,195.03,290.03,2713,Sandwich,Italian,638,56,TYPE_A,7.0,33%,529116.39,Low,High,End,-257734.9999999999,Low Popularity,94.99999999999997
1186292,111,30,1727,244.44,446.23,2701,Rice Bowl,Indian,604,56,TYPE_A,3.5,45%,660232.44,Low,High,End,-545034.79,Low Popularity,201.79000000000002
1318430,100,88,2290,219.22,241.56,2701,Rice Bowl,Indian,526,34,TYPE_A,4.1,9%,592113.22,Low,High,End,-60340.34000000001,Low Popularity,22.340000000000003
1283184,116,157,1971,261.93,279.36,2701,Sandwich,Italian,609,93,TYPE_A,4.1,6%,707472.93,Low,High,End,-47078.430000000015,Low Popularity,17.430000000000007
1087142,14,23,2760,98.0,241.53,2701,Other Snacks,Thai,698,23,TYPE_A,3.4,59%,264698.0,Low,Low,Start,-387674.53,Low Popularity,143.53
1309877,70,83,1754,192.12,311.43,2701,Sandwich,Italian,659,77,TYPE_A,5.3,38%,518916.12,Low,High,End,-322256.31,Low Popularity,119.31
1288444,19,13,2826,242.5,320.13,2701,Sandwich,Italian,590,56,TYPE_B,6.7,24%,654992.5,Low,High,Mid,-209678.62999999998,Low Popularity,77.63
1297956,70,39,1754,191.09,279.42,2701,Sandwich,Italian,526,34,TYPE_C,3.8,32%,516134.09,Low,High,End,-238579.33000000005,Low Popularity,88.33000000000001
1276201,38,157,1885,91.21,92.21,2700,Beverages,Thai,609,93,TYPE_A,4.1,1%,246266.99999999997,Low,Low,End,-2700.0,Low Popularity,1.0
1097079,69,72,1971,190.12,291.03,2700,Sandwich,Italian,638,56,TYPE_C,3.9,35%,513324.0,Low,High,End,-272456.99999999994,Low Popularity,100.90999999999997
1445473,54,67,1885,122.28,146.53,2700,Beverages,Thai,638,56,TYPE_B,7.0,17%,330156.0,Low,Low,End,-65475.0,Low Popularity,24.25
1494077,7,34,2290,163.99,310.43,2700,Rice Bowl,Indian,615,34,TYPE_B,4.2,47%,442773.0,Low,High,Start,-395388.0,Low Popularity,146.44
1168503,48,113,1971,163.93,310.43,2700,Sandwich,Italian,680,77,TYPE_C,4.0,47%,442611.0,Low,High,End,-395550.0,Low Popularity,146.5
1207805,8,146,2290,161.99,310.43,2700,Rice Bowl,Indian,526,34,TYPE_B,5.0,48%,437373.0,Low,High,Start,-400788.0,Low Popularity,148.44
1271637,70,67,1971,194.06,290.03,2700,Sandwich,Italian,638,56,TYPE_B,7.0,33%,523962.0,Low,High,End,-259118.9999999999,Low Popularity,95.96999999999997
1327318,130,126,1109,219.28,303.67,2699,Rice Bowl,Indian,577,56,TYPE_A,2.7,28%,591836.72,Low,High,End,-227768.61000000004,Low Popularity,84.39000000000001
1145756,6,129,2290,170.78,309.43,2699,Rice Bowl,Indian,593,77,TYPE_A,3.9,45%,460935.22000000003,Low,High,Start,-374216.35000000003,Low Popularity,138.65
1071083,13,174,1885,144.56,143.56,2699,Beverages,Thai,700,56,TYPE_A,7.0,-1%,390167.44,Low,Low,Start,2699.0,Low Popularity,-1.0
1441673,132,52,1971,193.06,326.89,2699,Sandwich,Italian,685,56,TYPE_B,5.6,41%,521068.94,Low,High,End,-361207.17,Low Popularity,133.82999999999998
1308008,133,126,1971,194.03,329.86,2699,Sandwich,Italian,577,56,TYPE_A,2.7,41%,523686.97000000003,Low,High,End,-366605.17000000004,Low Popularity,135.83
1401523,69,29,1754,195.03,282.33,2688,Sandwich,Italian,526,34,TYPE_C,4.0,31%,524240.64,Low,High,End,-234662.39999999997,Low Popularity,87.29999999999998
1133514,79,157,1754,195.03,281.33,2688,Sandwich,Italian,609,93,TYPE_A,4.1,31%,524240.64,Low,High,End,-231974.39999999997,Low Popularity,86.29999999999998
1060223,5,43,1885,144.56,144.53,2688,Beverages,Thai,590,56,TYPE_A,5.1,0%,388577.28,Low,Low,Start,80.64000000000306,Low Popularity,-0.030000000000001137
1337936,133,52,1971,181.42,328.89,2688,Sandwich,Italian,685,56,TYPE_B,5.6,45%,487656.95999999996,Low,High,End,-396399.36,Low Popularity,147.47
1414033,124,65,1971,191.09,290.06,2688,Sandwich,Italian,602,34,TYPE_A,4.8,34%,513649.92,Low,High,End,-266031.36,Low Popularity,98.97
1360416,18,23,1754,193.03,292.03,2688,Sandwich,Italian,698,23,TYPE_A,3.4,34%,518864.64,Low,High,Mid,-266111.99999999994,Low Popularity,98.99999999999997
1312145,102,174,1885,149.44,144.56,2688,Beverages,Thai,700,56,TYPE_A,7.0,-3%,401694.72,Low,Low,End,13117.439999999988,Low Popularity,-4.8799999999999955
1095057,69,137,1971,193.09,290.03,2688,Sandwich,Italian,590,56,TYPE_A,4.4,33%,519025.92,Low,High,End,-260574.7199999999,Low Popularity,96.93999999999997
1201744,101,24,2290,218.28,290.03,2688,Rice Bowl,Indian,614,85,TYPE_B,3.6,25%,586736.64,Low,High,End,-192863.9999999999,Low Popularity,71.74999999999997
1220146,20,43,1993,145.53,142.59,2687,Beverages,Thai,590,56,TYPE_A,5.1,-2%,391039.11,Low,Low,Mid,7899.779999999994,Low Popularity,-2.9399999999999977
1434206,76,27,2490,147.44,252.2,2687,Salad,Italian,713,85,TYPE_A,4.5,42%,396171.27999999997,Low,Low,End,-281490.12,Low Popularity,104.75999999999999
1110651,78,86,2490,147.44,253.2,2687,Salad,Italian,699,85,TYPE_C,4.0,42%,396171.27999999997,Low,Low,End,-284177.12,Low Popularity,105.75999999999999
1281860,101,109,2290,221.16,294.94,2687,Rice Bowl,Indian,599,56,TYPE_A,3.6,25%,594256.92,Low,High,End,-198246.86000000002,Low Popularity,73.78
1387139,59,99,1727,260.96,412.31,2687,Rice Bowl,Indian,596,71,TYPE_A,4.5,37%,701199.5199999999,Low,High,End,-406677.45000000007,Low Popularity,151.35000000000002
1361911,72,174,1885,145.5,143.56,2687,Beverages,Thai,700,56,TYPE_A,7.0,-1%,390958.5,Low,Low,End,5212.779999999994,Low Popularity,-1.9399999999999977
1369625,17,59,2290,196.0,309.43,2687,Rice Bowl,Indian,456,56,TYPE_A,4.2,37%,526652.0,Low,High,Start,-304786.41000000003,Low Popularity,113.43
1051242,45,102,2290,238.68,311.43,2686,Rice Bowl,Indian,593,77,TYPE_A,2.8,23%,641094.48,Low,High,End,-195406.5,Low Popularity,72.75
1262944,30,89,1971,173.63,332.71,2686,Sandwich,Italian,703,56,TYPE_A,4.8,48%,466370.18,Low,High,Mid,-427288.87999999995,Low Popularity,159.07999999999998
1391900,92,80,1971,195.94,322.04,2686,Sandwich,Italian,604,56,TYPE_C,5.1,39%,526294.84,Low,High,End,-338704.60000000003,Low Popularity,126.10000000000002
1311173,55,132,1885,123.25,143.56,2686,Beverages,Thai,522,56,TYPE_A,3.9,14%,331049.5,Low,Low,End,-54552.66,Low Popularity,20.310000000000002
1297745,101,137,1885,148.47,147.47,2686,Beverages,Thai,590,56,TYPE_A,4.4,-1%,398790.42,Low,Low,End,2686.0,Low Popularity,-1.0
1177265,32,177,1754,241.53,263.84,2674,Sandwich,Italian,683,56,TYPE_A,3.4,8%,645851.22,Low,High,Mid,-59656.93999999993,Low Popularity,22.309999999999974
1081693,134,58,2290,271.63,294.91,2674,Rice Bowl,Indian,695,77,TYPE_C,3.8,8%,726338.62,Low,High,End,-62250.72000000008,Low Popularity,23.28000000000003
1297384,7,162,2290,164.96,309.43,2674,Rice Bowl,Indian,526,34,TYPE_C,2.0,47%,441103.04000000004,Low,High,Start,-386312.77999999997,Low Popularity,144.47
1178101,100,106,2290,220.22,244.44,2674,Rice Bowl,Indian,675,34,TYPE_A,4.0,10%,588868.28,Low,High,End,-64764.28,Low Popularity,24.22
1382899,10,110,1971,241.53,291.03,2674,Sandwich,Italian,485,77,TYPE_A,3.8,17%,645851.22,Low,High,Start,-132362.9999999999,Low Popularity,49.49999999999997
1471945,128,27,2826,243.53,351.14,2674,Sandwich,Italian,713,85,TYPE_A,4.5,31%,651199.22,Low,High,End,-287749.13999999996,Low Popularity,107.60999999999999
1073175,79,99,1754,197.91,283.24,2674,Sandwich,Italian,596,71,TYPE_A,4.5,30%,529211.34,Low,High,End,-228172.42000000004,Low Popularity,85.33000000000001
1258244,60,43,1885,142.59,143.56,2674,Beverages,Thai,590,56,TYPE_A,5.1,1%,381285.66000000003,Low,Low,End,-2593.779999999997,Low Popularity,0.9699999999999989
1156618,6,53,2290,157.2,309.43,2674,Rice Bowl,Indian,590,56,TYPE_A,3.8,49%,420352.8,Low,High,Start,-407063.0200000001,Low Popularity,152.23000000000002
1453227,5,139,2290,161.99,310.43,2673,Rice Bowl,Indian,693,34,TYPE_C,2.8,48%,432999.27,Low,High,Start,-396780.12,Low Popularity,148.44
1466510,91,157,1885,111.58,110.58,2673,Beverages,Thai,609,93,TYPE_A,4.1,-1%,298253.33999999997,Low,Low,End,2673.0,Low Popularity,-1.0
1467730,129,51,1754,236.71,305.61,2673,Sandwich,Italian,638,56,TYPE_A,7.0,23%,632725.8300000001,Low,High,End,-184169.7,Low Popularity,68.9
1382257,38,153,2290,173.69,314.34,2673,Rice Bowl,Indian,590,56,TYPE_A,3.9,45%,464273.37,Low,High,End,-375957.44999999995,Low Popularity,140.64999999999998
1072048,82,65,1727,231.86,402.55,2672,Rice Bowl,Indian,602,34,TYPE_A,4.8,42%,619529.92,Low,High,End,-456083.68,Low Popularity,170.69
1479623,17,86,2290,195.97,309.43,2672,Rice Bowl,Indian,699,85,TYPE_C,4.0,37%,523631.84,Low,High,Start,-303165.12,Low Popularity,113.46000000000001
1142165,1,10,1109,231.86,276.48,2672,Rice Bowl,Indian,590,56,TYPE_B,6.3,16%,619529.92,Low,High,Start,-119224.64000000001,Low Popularity,44.620000000000005
1326626,32,24,1754,240.59,218.28,2672,Sandwich,Italian,614,85,TYPE_B,3.6,-10%,642856.48,Low,High,Mid,59612.32000000001,Low Popularity,-22.310000000000002
1153975,99,10,1109,230.86,308.46,2672,Rice Bowl,Indian,590,56,TYPE_B,6.3,25%,616857.92,Low,High,End,-207347.1999999999,Low Popularity,77.59999999999997
1192106,48,50,1971,178.48,310.43,2672,Sandwich,Italian,556,77,TYPE_A,4.8,43%,476898.56,Low,High,End,-352570.4,Low Popularity,131.95000000000002
1254264,48,23,2490,193.03,254.2,2672,Salad,Italian,698,23,TYPE_A,3.4,24%,515776.16,Low,High,End,-163446.23999999996,Low Popularity,61.16999999999999
1485971,98,109,1109,234.8,302.7,2661,Rice Bowl,Indian,599,56,TYPE_A,3.6,22%,624802.8,Low,High,End,-180681.89999999994,Low Popularity,67.89999999999998
1417498,30,108,1971,173.66,312.4,2661,Sandwich,Italian,579,56,TYPE_B,4.4,44%,462109.26,Low,High,Mid,-369187.13999999996,Low Popularity,138.73999999999998
1400096,68,89,1971,192.09,367.69,2661,Sandwich,Italian,703,56,TYPE_A,4.8,48%,511151.49,Low,High,End,-467271.6,Low Popularity,175.6
1259524,18,152,1754,189.18,269.72,2661,Sandwich,Italian,576,34,TYPE_B,4.0,30%,503407.98000000004,Low,High,Mid,-214316.94000000006,Low Popularity,80.54000000000002
1390806,83,86,1754,290.03,290.03,2661,Sandwich,Italian,699,85,TYPE_C,4.0,0%,771769.83,Low,High,End,0.0,Low Popularity,0.0
1313796,116,152,1971,262.93,291.06,2661,Sandwich,Italian,576,34,TYPE_B,4.0,10%,699656.73,Low,High,End,-74853.93,Low Popularity,28.129999999999995
1435037,69,145,1754,193.03,290.03,2660,Sandwich,Italian,620,77,TYPE_A,3.9,33%,513459.8,Low,High,End,-258019.9999999999,Low Popularity,96.99999999999997
1086743,58,89,1727,260.93,419.07,2660,Rice Bowl,Indian,703,56,TYPE_A,4.8,38%,694073.8,Low,High,End,-420652.39999999997,Low Popularity,158.14
1168215,103,23,2290,181.42,290.03,2660,Rice Bowl,Indian,698,23,TYPE_A,3.4,37%,482577.19999999995,Low,High,End,-288902.6,Low Popularity,108.60999999999999
1231363,71,11,1885,145.56,143.59,2660,Beverages,Thai,679,56,TYPE_A,3.7,-1%,387189.60000000003,Low,Low,End,5240.199999999997,Low Popularity,-1.9699999999999989
1012204,76,97,2490,147.47,244.5,2660,Salad,Italian,628,77,TYPE_A,4.6,40%,392270.2,Low,Low,End,-258099.80000000002,Low Popularity,97.03
1454600,78,39,2490,147.47,244.5,2660,Salad,Italian,526,34,TYPE_C,3.8,40%,392270.2,Low,Low,End,-258099.80000000002,Low Popularity,97.03
1323674,69,30,1754,189.15,271.6,2660,Sandwich,Italian,604,56,TYPE_A,3.5,30%,503139.0,Low,High,End,-219317.00000000006,Low Popularity,82.45000000000002
1393188,116,65,1971,262.93,291.06,2660,Sandwich,Italian,602,34,TYPE_A,4.8,10%,699393.8,Low,High,End,-74825.79999999999,Low Popularity,28.129999999999995
1464358,101,61,2290,223.16,266.78,2660,Rice Bowl,Indian,473,77,TYPE_A,4.5,16%,593605.6,Low,High,End,-116029.19999999994,Low Popularity,43.619999999999976
1370924,69,67,1971,193.09,291.03,2660,Sandwich,Italian,638,56,TYPE_B,7.0,34%,513619.4,Low,High,End,-260520.3999999999,Low Popularity,97.93999999999997
1289187,5,162,2290,164.93,310.43,2659,Rice Bowl,Indian,526,34,TYPE_C,2.0,47%,438548.87,Low,High,Start,-386884.5,Low Popularity,145.5
1352718,8,113,2290,162.99,289.09,2659,Rice Bowl,Indian,680,77,TYPE_C,4.0,44%,433390.41000000003,Low,High,Start,-335299.8999999999,Low Popularity,126.09999999999997
1124757,10,174,1993,142.59,143.62,2659,Beverages,Thai,700,56,TYPE_A,7.0,1%,379146.81,Low,Low,Start,-2738.770000000003,Low Popularity,1.0300000000000011
1143619,103,153,2290,180.42,303.64,2659,Rice Bowl,Indian,590,56,TYPE_A,3.9,41%,479736.77999999997,Low,High,End,-327641.98,Low Popularity,123.22
1493978,70,101,1971,192.06,290.03,2659,Sandwich,Italian,699,85,TYPE_C,2.8,34%,510687.54,Low,High,End,-260502.22999999992,Low Popularity,97.96999999999997
1362805,69,174,1971,192.09,290.03,2659,Sandwich,Italian,700,56,TYPE_A,7.0,34%,510767.31,Low,High,End,-260422.4599999999,Low Popularity,97.93999999999997
1363144,31,86,2490,196.97,252.2,2659,Salad,Italian,699,85,TYPE_C,4.0,22%,523743.23,Low,High,Mid,-146856.56999999998,Low Popularity,55.22999999999999
1222289,18,93,1754,193.09,281.33,2647,Sandwich,Italian,461,34,TYPE_A,3.9,31%,511109.23,Low,High,Mid,-233571.27999999994,Low Popularity,88.23999999999998
1226061,79,174,1885,145.53,145.53,2647,Beverages,Thai,700,56,TYPE_A,7.0,0%,385217.91,Low,Low,End,0.0,Low Popularity,0.0
1256345,38,34,2290,171.69,290.03,2647,Rice Bowl,Indian,615,34,TYPE_B,4.2,41%,454463.43,Low,High,End,-313245.9799999999,Low Popularity,118.33999999999997
1466552,74,174,1885,144.53,144.56,2647,Beverages,Thai,700,56,TYPE_A,7.0,0%,382570.91,Low,Low,End,-79.41000000000301,Low Popularity,0.030000000000001137
1150441,55,13,2707,193.06,193.06,2647,Beverages,Italian,590,56,TYPE_B,6.7,0%,511029.82,Low,High,End,0.0,Low Popularity,0.0
1430240,18,61,1754,194.03,282.3,2647,Sandwich,Italian,473,77,TYPE_A,4.5,31%,513597.41,Low,High,Mid,-233650.69000000003,Low Popularity,88.27000000000001
1466143,100,76,2290,217.28,284.24,2647,Rice Bowl,Indian,614,85,TYPE_A,3.0,24%,575140.16,Low,High,End,-177243.12000000002,Low Popularity,66.96000000000001
1389618,129,137,2826,244.47,346.32,2647,Sandwich,Italian,590,56,TYPE_A,4.4,29%,647112.09,Low,High,End,-269596.95,Low Popularity,101.85
1238112,47,86,1754,240.56,274.51,2646,Sandwich,Italian,699,85,TYPE_C,4.0,12%,636521.76,Low,High,End,-89831.69999999997,Low Popularity,33.94999999999999
1237656,18,51,1754,191.12,292.03,2646,Sandwich,Italian,638,56,TYPE_A,7.0,35%,505703.52,Low,High,Mid,-267007.8599999999,Low Popularity,100.90999999999997
1128928,55,174,1885,122.28,141.62,2646,Beverages,Thai,700,56,TYPE_A,7.0,14%,323552.88,Low,Low,End,-51173.64000000001,Low Popularity,19.340000000000003
1117871,98,129,1109,239.65,300.7,2646,Rice Bowl,Indian,593,77,TYPE_A,3.9,20%,634113.9,Low,High,End,-161538.29999999996,Low Popularity,61.04999999999998
1182509,53,59,1885,123.25,135.83,2646,Beverages,Thai,456,56,TYPE_A,4.2,9%,326119.5,Low,Low,End,-33286.68000000004,Low Popularity,12.580000000000013
1349754,112,13,2826,244.47,305.61,2646,Sandwich,Italian,590,56,TYPE_B,6.7,20%,646867.62,Low,High,End,-161776.44000000003,Low Popularity,61.140000000000015
1273234,32,94,1754,241.56,263.9,2646,Sandwich,Italian,632,34,TYPE_C,3.6,8%,639167.76,Low,High,Mid,-59111.639999999934,Low Popularity,22.339999999999975
1334692,60,43,2826,245.41,302.64,2646,Sandwich,Italian,590,56,TYPE_A,5.1,19%,649354.86,Low,High,End,-151430.58,Low Popularity,57.22999999999999
1019653,71,83,1754,191.12,311.43,2645,Sandwich,Italian,659,77,TYPE_A,5.3,39%,505512.4,Low,High,End,-318219.95,Low Popularity,120.31
1021547,19,43,1754,223.13,291.03,2645,Sandwich,Italian,590,56,TYPE_A,5.1,23%,590178.85,Low,High,Mid,-179595.49999999994,Low Popularity,67.89999999999998
1016077,68,174,1971,194.06,291.03,2645,Sandwich,Italian,700,56,TYPE_A,7.0,33%,513288.7,Low,High,End,-256485.64999999994,Low Popularity,96.96999999999997
1062269,70,41,1754,193.09,281.36,2645,Sandwich,Italian,590,56,TYPE_C,1.9,31%,510723.05,Low,High,End,-233474.15000000002,Low Popularity,88.27000000000001
1138811,60,32,1754,242.53,232.83,2645,Sandwich,Italian,526,34,TYPE_A,3.8,-4%,641491.85,Low,High,End,25656.49999999997,Low Popularity,-9.699999999999989
1406823,120,52,2290,270.63,230.92,2645,Rice Bowl,Indian,685,56,TYPE_B,5.6,-17%,715816.35,Low,High,End,105032.95000000003,Low Popularity,-39.71000000000001
1432010,45,88,2290,238.65,309.43,2645,Rice Bowl,Indian,526,34,TYPE_A,4.1,23%,631229.25,Low,High,End,-187213.1,Low Popularity,70.78
1463677,34,13,1993,145.53,164.96,2645,Beverages,Thai,590,56,TYPE_B,6.7,12%,384926.85,Low,Low,Mid,-51392.35000000002,Low Popularity,19.430000000000007
1276530,123,10,1971,194.03,324.04,2645,Sandwich,Italian,590,56,TYPE_B,6.3,40%,513209.35,Low,High,End,-343876.45000000007,Low Popularity,130.01000000000002
1015956,76,132,2490,147.5,253.2,2645,Salad,Italian,522,56,TYPE_A,3.9,42%,390137.5,Low,Low,End,-279576.49999999994,Low Popularity,105.69999999999999
1438792,128,52,1754,238.62,320.16,2634,Sandwich,Italian,685,56,TYPE_B,5.6,25%,628525.08,Low,High,End,-214776.36000000004,Low Popularity,81.54000000000002
1073737,131,27,1109,228.92,294.91,2634,Rice Bowl,Indian,713,85,TYPE_A,4.5,22%,602975.2799999999,Low,High,End,-173817.6600000001,Low Popularity,65.99000000000004
1350185,71,137,1971,191.09,292.03,2634,Sandwich,Italian,590,56,TYPE_A,4.4,35%,503331.06,Low,High,End,-265875.9599999999,Low Popularity,100.93999999999997
1210649,79,41,2490,149.44,252.2,2634,Salad,Italian,590,56,TYPE_C,1.9,41%,393624.96,Low,Low,End,-270669.83999999997,Low Popularity,102.75999999999999
